TRADEDATE ,CLOSE ,VOLUME
2014-03-24,68.8  ,32490
2014-03-25,68.51 ,37710
2014-03-26,71.1  ,31420
2014-03-27,71.97 ,34620
2014-03-28,70.0  ,31940
2014-03-31,70.0  ,43290
2014-04-01,71.39 ,42900
2014-04-02,70.0  ,52700
2014-04-03,69.99 ,40260
2014-04-04,70.01 ,41390
2014-04-07,70.5  ,11700
2014-04-08,70.9  ,8540
2014-04-09,70.99 ,11890
2014-04-10,69.89 ,15550
2014-04-11,70.99 ,61380
2014-04-14,70.97 ,60400
2014-04-15,74.9  ,19750
2014-04-16,72.7  ,32760
2014-04-17,68.4  ,28460
2014-04-18,69.9  ,11290
2014-04-21,66.69 ,88960
2014-04-22,67.25 ,11400
2014-04-23,66.57 ,16910
2014-04-24,65.83 ,14220
2014-04-25,65.35 ,7620
2014-04-28,65.97 ,4150
2014-04-29,66.97 ,13910
2014-04-30,65.0  ,6250
2014-05-02,69.89 ,3040
2014-05-05,67.4  ,3550
2014-05-06,67.09 ,150
2014-05-07,67.05 ,1720
2014-05-08,69.5  ,1160
2014-05-12,66.36 ,180
2014-05-13,68.97 ,7000
2014-05-14,70.0  ,25570
2014-05-15,70.0  ,64790
2014-05-16,73.48 ,32010
2014-05-19,72.99 ,12670
2014-05-20,71.0  ,8300
2014-05-21,70.07 ,10520
2014-05-22,69.0  ,20410
2014-05-23,71.99 ,8130
2014-05-26,71.0  ,9630
2014-05-27,68.11 ,36440
2014-05-28,70.28 ,25640
2014-05-29,69.41 ,23710
2014-05-30,70.5  ,16350
2014-06-02,70.0  ,11370
2014-06-03,70.04 ,103720
2014-06-04,70.59 ,1050
2014-06-05,69.87 ,2090
2014-06-06,69.21 ,38650
2014-06-09,68.92 ,190
2014-06-10,68.9  ,32880
2014-06-11,69.01 ,32740
2014-06-16,69.62 ,28840
2014-06-17,69.73 ,25710
2014-06-18,69.26 ,22770
2014-06-19,68.92 ,47890
2014-06-20,69.04 ,39090
2014-06-23,68.55 ,46170
2014-06-24,67.7  ,48860
2014-06-25,67.52 ,41330
2014-06-26,67.59 ,43610
2014-06-27,67.7  ,75030
2014-06-30,68.02 ,51980
2014-07-01,68.6  ,18500
2014-07-02,68.81 ,75740
2014-07-03,68.63 ,28760
2014-07-04,68.99 ,53500
2014-07-07,69.33 ,50900
2014-07-08,68.74 ,48930
2014-07-09,68.44 ,63100
2014-07-10,68.23 ,62340
2014-07-11,68.58 ,63020
2014-07-14,68.9  ,67820
2014-07-15,68.85 ,61310
2014-07-16,68.78 ,71290
2014-07-17,69.0  ,64970
2014-07-18,70.2  ,62840
2014-07-21,70.15 ,69710
2014-07-22,70.25 ,62990
2014-07-23,70.55 ,37920
2014-07-24,71.57 ,20960
2014-07-25,71.06 ,13690
2014-07-28,72.23 ,18250
2014-07-29,72.84 ,49580
2014-07-30,72.13 ,78790
2014-07-31,73.86 ,61000
2014-08-01,75.0  ,75960
2014-08-04,72.53 ,49920
2014-08-05,74.33 ,67960
2014-08-06,72.45 ,53940
2014-08-07,72.7  ,46520
2014-08-08,72.23 ,65280
2014-08-11,72.25 ,53610
2014-08-12,71.17 ,49960
2014-08-13,69.0  ,27600
2014-08-14,69.0  ,58670
2014-08-15,69.68 ,41380
2014-08-18,70.0  ,16700
2014-08-19,69.8  ,33550
2014-08-20,69.0  ,47540
2014-08-21,66.52 ,45450
2014-08-22,67.0  ,30190
2014-08-25,67.49 ,45660
2014-08-26,63.02 ,52640
2014-08-27,63.0  ,12780
2014-08-28,63.47 ,50780
2014-08-29,62.55 ,58710
2014-09-01,60.5  ,67920
2014-09-02,57.22 ,57360
2014-09-03,60.02 ,72730
2014-09-04,60.9  ,62750
2014-09-05,63.0  ,50080
2014-09-08,63.0  ,49110
2014-09-09,62.0  ,25520
2014-09-10,59.9  ,63190
2014-09-11,59.83 ,58640
2014-09-12,59.8  ,41160
2014-09-15,60.0  ,36420
2014-09-16,60.75 ,93460
2014-09-17,60.4  ,45580
2014-09-18,60.6  ,71400
2014-09-19,62.0  ,51290
2014-09-22,59.6  ,41300
2014-09-23,59.97 ,79480
2014-09-24,59.79 ,49260
2014-09-25,59.5  ,71860
2014-09-26,58.21 ,100820
2014-09-29,57.81 ,16800
2014-09-30,57.0  ,21630
2014-10-01,57.4  ,10020
2014-10-02,57.8  ,7590
2014-10-03,56.9  ,7810
2014-10-06,56.0  ,10400
2014-10-07,57.3  ,8500
2014-10-08,56.9  ,7550
2014-10-09,55.8  ,10160
2014-10-10,53.5  ,14860
2014-10-13,51.5  ,7880
2014-10-14,51.6  ,25910
2014-10-15,49.3  ,57840
2014-10-16,50.1  ,38390
2014-10-17,53.0  ,58790
2014-10-20,53.0  ,45720
2014-10-21,53.6  ,79270
2014-10-22,51.7  ,69310
2014-10-23,52.4  ,29490
2014-10-24,47.3  ,43300
2014-10-27,44.1  ,42040
2014-10-28,46.7  ,16550
2014-10-29,47.0  ,13040
2014-10-30,47.0  ,19610
2014-10-31,47.0  ,13140
2014-11-03,47.5  ,14010
2014-11-05,46.9  ,15840
2014-11-06,49.1  ,19080
2014-11-07,50.0  ,12680
2014-11-10,50.9  ,14080
2014-11-11,51.0  ,47070
2014-11-12,50.6  ,12510
2014-11-13,50.0  ,15570
2014-11-14,50.6  ,17920
2014-11-17,50.1  ,14770
2014-11-18,52.0  ,19100
2014-11-19,51.5  ,16430
2014-11-20,54.5  ,40600
2014-11-21,55.4  ,13040
2014-11-24,56.9  ,83810
2014-11-25,60.2  ,18790
2014-11-26,74.3  ,95490
2014-11-27,66.9  ,55020
2014-11-28,67.5  ,27660
2014-12-01,68.0  ,116160
2014-12-02,71.7  ,27130
2014-12-03,77.7  ,30110
2014-12-04,78.3  ,24260
2014-12-05,77.7  ,24660
2014-12-08,76.8  ,6530
2014-12-09,83.0  ,28250
2014-12-10,75.6  ,22440
2014-12-11,75.0  ,18260
2014-12-12,79.9  ,17090
2014-12-15,74.0  ,21620
2014-12-16,79.0  ,15080
2014-12-17,73.6  ,20740
2014-12-18,69.4  ,23560
2014-12-19,79.6  ,17030
2014-12-22,73.0  ,12870
2014-12-23,77.9  ,19460
2014-12-24,77.0  ,16440
2014-12-25,74.3  ,13140
2014-12-26,74.4  ,13130
2014-12-29,70.7  ,16970
2014-12-30,75.0  ,13050
2015-01-05,78.0  ,13420
2015-01-06,80.0  ,13060
2015-01-08,79.6  ,12670
2015-01-09,77.7  ,21200
2015-01-12,79.9  ,17930
2015-01-13,76.0  ,12740
2015-01-14,74.8  ,12580
2015-01-15,79.1  ,12840
2015-01-16,78.0  ,19510
2015-01-19,77.8  ,21230
2015-01-20,79.0  ,16350
2015-01-21,78.9  ,14870
2015-01-22,89.7  ,54110
2015-01-23,99.0  ,52280
2015-01-26,99.5  ,25840
2015-01-27,101.5 ,25640
2015-01-28,101.5 ,79880
2015-01-29,100.0 ,18720
2015-01-30,105.0 ,25200
2015-02-02,96.1  ,15690
2015-02-03,100.7 ,116060
2015-02-04,98.0  ,15690
2015-02-05,101.0 ,12690
2015-02-06,100.8 ,10210
2015-02-09,98.0  ,122510
2015-02-10,93.5  ,15220
2015-02-11,94.9  ,17750
2015-02-12,96.3  ,17940
2015-02-13,94.5  ,21300
2015-02-16,96.1  ,15740
2015-02-17,96.9  ,23790
2015-02-18,92.0  ,130080
2015-02-19,97.1  ,22780
2015-02-20,104.5 ,23090
2015-02-24,100.0 ,10580
2015-02-25,98.0  ,12940
2015-02-26,98.0  ,11010
2015-02-27,98.0  ,112620
2015-03-02,103.0 ,89610
2015-03-03,102.0 ,10770
2015-03-04,103.9 ,34590
2015-03-05,105.0 ,6420
2015-03-06,103.0 ,3350
2015-03-10,102.1 ,5650
2015-03-11,110.0 ,3970
2015-03-12,104.6 ,26800
2015-03-13,108.0 ,8770
2015-03-16,110.0 ,110
2015-03-17,110.5 ,12490
2015-03-18,107.0 ,10960
2015-03-19,105.8 ,610
2015-03-20,106.1 ,180
2015-03-23,107.9 ,80
2015-03-24,104.0 ,1800
2015-03-25,102.9 ,1270
2015-03-26,98.8  ,1680
2015-03-27,97.7  ,11630
2015-03-30,100.0 ,270
2015-03-31,96.9  ,10730
2015-04-01,101.1 ,5550
2015-04-02,99.9  ,1770
2015-04-03,99.1  ,400
2015-04-06,105.0 ,870
2015-04-07,102.0 ,2120
2015-04-08,99.3  ,940
2015-04-09,97.1  ,890
2015-04-10,96.9  ,290
2015-04-13,98.0  ,890
2015-04-14,94.2  ,4510
2015-04-15,92.3  ,16100
2015-04-16,94.2  ,6540
2015-04-17,94.2  ,3420
2015-04-20,99.5  ,9540
2015-04-21,100.0 ,1880
2015-04-22,100.0 ,3120
2015-04-23,97.0  ,4460
2015-04-24,96.9  ,1920
2015-04-27,91.9  ,9820
2015-04-28,92.0  ,1190
2015-04-29,92.8  ,630
2015-04-30,91.0  ,110
2015-05-05,91.5  ,200
2015-05-06,90.9  ,4060
2015-05-07,90.0  ,170
2015-05-08,89.8  ,480
2015-05-12,90.0  ,200
2015-05-13,90.0  ,20
2015-05-14,89.0  ,20
2015-05-15,88.0  ,300
2015-05-18,88.0  ,120
2015-05-19,88.0  ,210
2015-05-20,86.0  ,20
2015-05-21,85.4  ,840
2015-05-22,87.6  ,200
2015-05-25,87.0  ,60
2015-05-26,87.8  ,220
2015-05-27,84.4  ,5490
2015-05-28,87.9  ,6140
2015-05-29,85.1  ,370
2015-06-01,85.0  ,280
2015-06-02,82.5  ,12520
2015-06-03,80.0  ,640
2015-06-04,80.0  ,60100
2015-06-05,85.0  ,4990
2015-06-08,87.9  ,4500
2015-06-09,89.8  ,3760
2015-06-10,86.6  ,7440
2015-06-11,83.9  ,910
2015-06-15,84.9  ,500
2015-06-16,87.4  ,24190
2015-06-17,85.8  ,15090
2015-06-18,90.6  ,15160
2015-06-19,85.7  ,18220
2015-06-22,85.0  ,4990
2015-06-23,86.0  ,12920
2015-06-24,84.0  ,2060
2015-06-25,85.0  ,12050
2015-06-26,86.8  ,6050
2015-06-29,90.9  ,1900
2015-06-30,84.8  ,26170
2015-07-01,84.1  ,8230
2015-07-02,84.9  ,630
2015-07-03,83.3  ,470
2015-07-06,83.0  ,2080
2015-07-07,84.5  ,340
2015-07-08,83.8  ,850
2015-07-09,84.7  ,790
2015-07-10,82.0  ,19100
2015-07-13,83.1  ,900
2015-07-14,81.2  ,3230
2015-07-15,82.2  ,90
2015-07-16,85.0  ,12380
2015-07-17,85.6  ,900
2015-07-20,84.6  ,630
2015-07-21,85.2  ,660
2015-07-22,85.0  ,3780
2015-07-23,85.0  ,580
2015-07-24,85.1  ,910
2015-07-27,86.2  ,14990
2015-07-28,88.5  ,430
2015-07-29,84.9  ,510
2015-07-30,84.9  ,250
2015-07-31,86.4  ,11300
2015-08-03,85.0  ,1980
2015-08-04,85.0  ,2240
2015-08-05,85.0  ,470
2015-08-06,85.3  ,770
2015-08-07,83.0  ,8470
2015-08-10,84.4  ,1870
2015-08-11,83.9  ,12820
2015-08-12,82.0  ,4390
2015-08-13,82.0  ,4990
2015-08-14,85.0  ,5500
2015-08-17,85.0  ,11970
2015-08-18,82.5  ,6910
2015-08-19,83.4  ,10270
2015-08-20,81.5  ,5910
2015-08-21,81.8  ,8970
2015-08-24,80.2  ,11450
2015-08-25,80.0  ,13150
2015-08-26,79.5  ,1030
2015-08-27,80.6  ,4210
2015-08-28,79.9  ,750
2015-08-31,80.0  ,910
2015-09-01,80.0  ,1710
2015-09-02,78.0  ,29380
2015-09-03,79.1  ,15830
2015-09-04,80.1  ,4870
2015-09-07,79.9  ,1060
2015-09-08,80.4  ,920
2015-09-09,81.0  ,440
2015-09-10,79.5  ,1240
2015-09-11,77.8  ,84420
2015-09-14,77.9  ,3390
2015-09-15,77.8  ,6000
2015-09-16,75.9  ,8610
2015-09-17,66.2  ,151660
2015-09-18,62.0  ,174000
2015-09-21,60.5  ,80870
2015-09-22,55.0  ,193760
2015-09-23,52.5  ,55450
2015-09-24,53.3  ,33710
2015-09-25,52.0  ,123590
2015-09-28,53.0  ,125300
2015-09-29,53.3  ,5250
2015-09-30,53.4  ,7530
2015-10-01,54.0  ,12030
2015-10-02,54.0  ,16370
2015-10-05,55.5  ,2440
2015-10-06,55.8  ,20970
2015-10-07,57.7  ,43740
2015-10-08,61.1  ,45990
2015-10-09,61.5  ,78230
2015-10-12,63.4  ,41350
2015-10-13,62.1  ,71950
2015-10-14,61.6  ,20220
2015-10-15,61.2  ,24500
2015-10-16,60.5  ,10420
2015-10-19,60.1  ,3720
2015-10-20,59.8  ,4350
2015-10-21,58.5  ,24910
2015-10-22,58.3  ,9930
2015-10-23,57.4  ,2430
2015-10-26,55.9  ,13550
2015-10-27,60.0  ,47110
2015-10-28,59.8  ,3960
2015-10-29,59.0  ,6070
2015-10-30,59.0  ,3440
2015-11-02,58.8  ,6180
2015-11-03,60.0  ,2570
2015-11-05,59.6  ,1480
2015-11-06,60.0  ,10310
2015-11-09,57.8  ,9600
2015-11-10,59.8  ,14760
2015-11-11,59.3  ,5610
2015-11-12,58.9  ,1840
2015-11-13,58.8  ,3390
2015-11-16,59.0  ,1190
2015-11-17,59.3  ,4450
2015-11-18,61.0  ,16160
2015-11-19,60.8  ,4320
2015-11-20,61.9  ,4040
2015-11-23,61.7  ,3410
2015-11-24,60.7  ,5400
2015-11-25,60.5  ,1630
2015-11-26,60.3  ,14270
2015-11-27,60.0  ,10850
2015-11-30,58.9  ,10570
2015-12-01,59.0  ,8320
2015-12-02,59.0  ,23790
2015-12-03,59.3  ,5810
2015-12-04,59.3  ,3420
2015-12-07,58.7  ,8300
2015-12-08,58.5  ,2640
2015-12-09,58.0  ,8790
2015-12-10,58.0  ,5720
2015-12-11,58.0  ,3200
2015-12-14,59.5  ,11340
2015-12-15,58.9  ,1970
2015-12-16,59.1  ,12310
2015-12-17,58.9  ,2620
2015-12-18,57.6  ,5680
2015-12-21,57.7  ,9350
2015-12-22,57.8  ,4320
2015-12-23,58.0  ,3130
2015-12-24,57.7  ,7560
2015-12-25,57.2  ,16550
2015-12-28,56.9  ,7280
2015-12-29,58.5  ,10270
2015-12-30,57.5  ,4550
2016-01-04,58.3  ,4840
2016-01-05,59.0  ,2160
2016-01-06,59.7  ,5290
2016-01-11,59.0  ,3080
2016-01-12,58.9  ,4360
2016-01-13,59.9  ,4170
2016-01-14,59.2  ,21250
2016-01-15,59.1  ,24800
2016-01-18,59.5  ,10080
2016-01-19,59.5  ,780
2016-01-20,58.5  ,4980
2016-01-21,58.6  ,300
2016-01-22,59.2  ,14340
2016-01-25,59.8  ,330
2016-01-26,59.0  ,4320
2016-01-27,59.0  ,6860
2016-01-28,58.8  ,1810
2016-01-29,59.3  ,2860
2016-02-01,58.6  ,370
2016-02-02,59.2  ,5880
2016-02-03,59.1  ,6480
2016-02-04,59.0  ,3980
2016-02-05,58.7  ,8610
2016-02-08,58.5  ,3860
2016-02-09,58.2  ,2680
2016-02-10,58.0  ,19420
2016-02-11,58.1  ,5200
2016-02-12,58.0  ,13150
2016-02-15,57.5  ,4000
2016-02-16,58.3  ,210
2016-02-17,57.5  ,100
2016-02-18,57.5  ,1080
2016-02-19,58.0  ,1430
2016-02-20,58.0  ,1770
2016-02-22,58.0  ,710
2016-02-24,57.2  ,6890
2016-02-25,57.3  ,1030
2016-02-26,58.0  ,5350
2016-02-29,58.0  ,33260
2016-03-01,58.0  ,34050
2016-03-02,58.4  ,590
2016-03-03,57.9  ,4190
2016-03-04,58.0  ,5220
2016-03-07,58.6  ,1790
2016-03-09,59.3  ,9080
2016-03-10,59.1  ,10370
2016-03-11,59.3  ,970
2016-03-14,60.1  ,145230
2016-03-15,61.1  ,6490
2016-03-16,60.2  ,3430
2016-03-17,58.8  ,11140
2016-03-18,58.7  ,3580
2016-03-21,58.5  ,2290
2016-03-22,58.3  ,2050
2016-03-23,59.2  ,300
2016-03-24,59.5  ,110
2016-03-25,59.4  ,2120
2016-03-28,59.3  ,550
2016-03-29,58.4  ,690
2016-03-30,58.8  ,6420
2016-03-31,59.0  ,3430
2016-04-01,60.1  ,8500
2016-04-04,60.0  ,7860
2016-04-05,58.1  ,4350
2016-04-06,58.4  ,2450
2016-04-07,59.4  ,13550
2016-04-08,59.4  ,3070
2016-04-11,59.2  ,310
2016-04-12,59.0  ,7280
2016-04-13,60.0  ,5790
2016-04-14,60.7  ,2200
2016-04-15,60.0  ,10370
2016-04-18,58.5  ,10970
2016-04-19,58.9  ,2720
2016-04-20,60.0  ,2990
2016-04-21,59.8  ,2610
2016-04-22,60.1  ,1890
2016-04-25,58.1  ,28470
2016-04-26,57.7  ,6030
2016-04-27,56.6  ,4370
2016-04-28,57.1  ,9070
2016-04-29,57.8  ,920
2016-05-04,60.6  ,16470
2016-05-05,60.3  ,5920
2016-05-06,59.8  ,1370
2016-05-10,58.2  ,1600
2016-05-11,58.8  ,1010
2016-05-12,59.0  ,3280
2016-05-13,58.6  ,2920
2016-05-16,58.5  ,2180
2016-05-17,58.4  ,6970
2016-05-18,60.0  ,10040
2016-05-19,59.7  ,380
2016-05-20,59.2  ,710
2016-05-23,58.2  ,570
2016-05-24,58.9  ,90
2016-05-25,58.1  ,16680
2016-05-26,58.4  ,800
2016-05-27,57.5  ,2070
2016-05-30,58.1  ,3550
2016-05-31,57.9  ,1640
2016-06-01,58.0  ,19830
2016-06-02,58.3  ,30
2016-06-03,57.7  ,8590
2016-06-06,57.6  ,430
2016-06-07,57.7  ,4820
2016-06-08,57.9  ,5800
2016-06-09,58.0  ,17320
2016-06-10,58.1  ,2070
2016-06-14,58.5  ,410
2016-06-15,58.6  ,5610
2016-06-16,57.6  ,2030
2016-06-17,58.5  ,7980
2016-06-20,58.5  ,970
2016-06-21,58.5  ,30
2016-06-22,58.5  ,2120
2016-06-23,58.7  ,7920
2016-06-24,58.1  ,3090
2016-06-27,58.5  ,10580
2016-06-28,58.6  ,5500
2016-06-29,58.5  ,940
2016-06-30,58.6  ,640
2016-07-01,58.2  ,520
2016-07-04,58.5  ,1410
2016-07-05,58.7  ,2110
2016-07-06,57.6  ,14510
2016-07-07,57.1  ,2030
2016-07-08,58.3  ,5640
2016-07-11,58.1  ,5180
2016-07-12,58.1  ,2460
2016-07-13,58.5  ,17200
2016-07-14,59.5  ,10570
2016-07-15,59.5  ,4730
2016-07-18,63.1  ,40180
2016-07-19,61.5  ,9270
2016-07-20,62.9  ,20020
2016-07-21,63.0  ,650
2016-07-22,64.4  ,4590
2016-07-25,63.4  ,14050
2016-07-26,62.6  ,17280
2016-07-27,62.8  ,3420
2016-07-28,63.0  ,4060
2016-07-29,63.6  ,2740
2016-08-01,62.0  ,4920
2016-08-02,61.8  ,1300
2016-08-03,62.0  ,5600
2016-08-04,62.2  ,9790
2016-08-05,62.2  ,60
2016-08-08,63.4  ,8350
2016-08-09,63.6  ,190
2016-08-10,63.7  ,60
2016-08-11,62.6  ,550
2016-08-12,62.7  ,2030
2016-08-15,62.9  ,2510
2016-08-16,62.8  ,4870
2016-08-17,63.1  ,400
2016-08-18,64.0  ,980
2016-08-19,66.0  ,25880
2016-08-22,65.5  ,4060
2016-08-23,65.2  ,1510
2016-08-24,64.5  ,4280
2016-08-25,63.7  ,190
2016-08-26,64.5  ,1860
2016-08-29,65.4  ,2990
2016-08-30,68.5  ,67970
2016-08-31,70.0  ,39670
2016-09-01,72.5  ,57160
2016-09-02,73.0  ,26580
2016-09-05,72.9  ,6260
2016-09-06,75.0  ,49880
2016-09-07,78.1  ,39260
2016-09-08,78.2  ,47060
2016-09-09,78.2  ,3070
2016-09-12,75.7  ,1380
2016-09-13,74.4  ,790
2016-09-14,73.0  ,2220
2016-09-15,72.8  ,2660
2016-09-16,71.6  ,2530
2016-09-19,74.2  ,3060
2016-09-20,77.0  ,6860
2016-09-21,76.4  ,680
2016-09-22,75.1  ,4230
2016-09-23,74.7  ,310
2016-09-26,75.5  ,2790
2016-09-27,73.0  ,1880
2016-09-28,72.8  ,1040
2016-09-29,72.0  ,1080
2016-09-30,72.0  ,2090
2016-10-03,73.2  ,2130
2016-10-04,74.3  ,4910
2016-10-05,74.0  ,830
2016-10-06,74.8  ,880
2016-10-07,75.0  ,15930
2016-10-10,74.5  ,13370
2016-10-11,73.0  ,14760
2016-10-12,73.1  ,4890
2016-10-13,76.1  ,18240
2016-10-14,75.7  ,950
2016-10-17,76.4  ,16000
2016-10-18,76.0  ,11120
2016-10-19,77.6  ,44960
2016-10-20,77.6  ,930
2016-10-21,78.8  ,7680
2016-10-24,89.0  ,121340
2016-10-25,85.0  ,16890
2016-10-26,84.0  ,8490
2016-10-27,82.9  ,4340
2016-10-28,83.9  ,13530
2016-10-31,84.6  ,12390
2016-11-01,85.0  ,9620
2016-11-02,82.4  ,16500
2016-11-03,83.5  ,5990
2016-11-07,81.9  ,6150
2016-11-08,82.9  ,16270
2016-11-09,81.5  ,33340
2016-11-10,85.4  ,12120
2016-11-11,85.2  ,2620
2016-11-14,88.8  ,47910
2016-11-15,87.2  ,1650
2016-11-16,89.7  ,2360
2016-11-17,90.0  ,1630
2016-11-18,88.5  ,3640
2016-11-21,89.2  ,3690
2016-11-22,90.0  ,15160
2016-11-23,88.0  ,3120
2016-11-24,88.6  ,4410
2016-11-25,88.0  ,2930
2016-11-28,86.4  ,22130
2016-11-29,84.5  ,27970
2016-11-30,85.2  ,26490
2016-12-01,85.0  ,14850
2016-12-02,81.5  ,22010
2016-12-05,82.7  ,3570
2016-12-06,83.0  ,2330
2016-12-07,81.7  ,5800
2016-12-08,81.2  ,17700
2016-12-09,80.0  ,5260
2016-12-12,81.7  ,19470
2016-12-13,79.8  ,5580
2016-12-14,80.4  ,4550
2016-12-15,80.4  ,5310
2016-12-16,81.7  ,6980
2016-12-19,82.0  ,4200
2016-12-20,82.3  ,4860
2016-12-21,82.3  ,970
2016-12-22,81.9  ,6080
2016-12-23,81.4  ,370
2016-12-26,81.9  ,8890
2016-12-27,82.1  ,530
2016-12-28,82.3  ,950
2016-12-29,84.5  ,6080
2016-12-30,84.9  ,1580
2017-01-03,87.0  ,1840
2017-01-04,86.9  ,8390
2017-01-05,85.1  ,1830
2017-01-06,84.9  ,1760
2017-01-09,85.0  ,3870
2017-01-10,85.0  ,2950
2017-01-11,84.7  ,3270
2017-01-12,84.7  ,1110
2017-01-13,83.0  ,11300
2017-01-16,83.0  ,19730
2017-01-17,83.0  ,1590
2017-01-18,83.5  ,15380
2017-01-19,82.0  ,5810
2017-01-20,81.7  ,3470
2017-01-23,81.8  ,18480
2017-01-24,82.2  ,23420
2017-01-25,81.2  ,19800
2017-01-26,81.3  ,4960
2017-01-27,82.9  ,1980
2017-01-30,86.0  ,5860
2017-01-31,88.3  ,12470
2017-02-01,93.4  ,18130
2017-02-02,96.5  ,36290
2017-02-03,95.2  ,4380
2017-02-06,96.5  ,51540
2017-02-07,97.2  ,24720
2017-02-08,94.8  ,23910
2017-02-09,91.8  ,23030
2017-02-10,92.4  ,17980
2017-02-13,91.3  ,10880
2017-02-14,94.0  ,8630
2017-02-15,92.9  ,28330
2017-02-16,94.8  ,33450
2017-02-17,94.8  ,7060
2017-02-20,91.8  ,11040
2017-02-21,90.9  ,6630
2017-02-22,91.0  ,5300
2017-02-24,90.9  ,170
2017-02-27,90.0  ,51690
2017-02-28,90.0  ,14680
2017-03-01,87.8  ,53930
2017-03-02,88.6  ,4440
2017-03-03,88.2  ,280
2017-03-06,87.0  ,14230
2017-03-07,87.9  ,3670
2017-03-09,84.0  ,3660
2017-03-10,81.8  ,8050
2017-03-13,81.8  ,14010
2017-03-14,84.0  ,2330
2017-03-15,83.6  ,520
2017-03-16,86.0  ,2470
2017-03-17,88.0  ,2410
2017-03-20,88.2  ,6300
2017-03-21,88.2  ,6530
2017-03-22,87.3  ,1380
2017-03-23,88.1  ,1670
2017-03-24,88.0  ,360
2017-03-27,87.3  ,9360
2017-03-28,87.0  ,15540
2017-03-29,87.7  ,6020
2017-03-30,96.2  ,81410
2017-03-31,101.0 ,33650
2017-04-03,102.9 ,18390
2017-04-04,100.9 ,1150
2017-04-05,102.0 ,3720
2017-04-06,104.6 ,32670
2017-04-07,103.1 ,4660
2017-04-10,102.0 ,21680
2017-04-11,103.0 ,570
2017-04-12,102.7 ,620
2017-04-13,103.0 ,12980
2017-04-14,102.0 ,63410
2017-04-17,102.8 ,4330
2017-04-18,102.9 ,900
2017-04-19,105.1 ,6380
2017-04-20,102.7 ,2310
2017-04-21,102.0 ,2070
2017-04-24,101.9 ,61020
2017-04-25,111.6 ,32820
2017-04-26,111.2 ,1540
2017-04-27,117.7 ,15280
2017-04-28,116.0 ,7410
2017-05-02,114.2 ,17050
2017-05-03,114.3 ,7180
2017-05-04,117.0 ,900
2017-05-05,116.9 ,720
2017-05-10,114.1 ,27430
2017-05-11,117.6 ,380
2017-05-12,117.4 ,3170
2017-05-15,119.0 ,10660
2017-05-16,118.2 ,15150
2017-05-17,119.3 ,7400
2017-05-18,120.0 ,11340
2017-05-19,125.0 ,11170
2017-05-22,124.9 ,11450
2017-05-23,128.0 ,20980
2017-05-24,126.8 ,8970
2017-05-25,126.4 ,340
2017-05-26,129.0 ,3520
2017-05-29,127.8 ,37540
2017-05-30,124.6 ,6950
2017-05-31,127.4 ,28170
2017-06-01,126.5 ,17250
2017-06-02,124.3 ,52870
2017-06-05,121.5 ,111250
2017-06-06,109.1 ,1840
2017-06-07,119.9 ,7160
2017-06-08,113.0 ,190
2017-06-09,      ,0
2017-06-13,112.2 ,180
2017-06-14,112.0 ,7670
2017-06-15,114.0 ,24070
2017-06-16,119.9 ,20400
2017-06-19,114.3 ,540
2017-06-20,114.6 ,290
2017-06-21,114.8 ,210
2017-06-22,119.2 ,150
2017-06-23,116.0 ,19890
2017-06-26,117.2 ,30
2017-06-27,124.0 ,5080
2017-06-28,120.3 ,9350
2017-06-29,122.8 ,2030
2017-06-30,122.0 ,2910
2017-07-03,116.3 ,10940
2017-07-04,117.7 ,10
2017-07-05,115.0 ,70
2017-07-06,120.0 ,71360
2017-07-07,117.9 ,290
2017-07-10,120.0 ,6710
2017-07-11,      ,0
2017-07-12,119.9 ,10
2017-07-13,118.0 ,18520
2017-07-14,118.0 ,250
2017-07-17,120.5 ,4570
2017-07-18,121.6 ,410
2017-07-19,124.3 ,1970
2017-07-20,134.8 ,240
2017-07-21,131.6 ,280
2017-07-24,132.1 ,17640
2017-07-25,134.9 ,160
2017-07-26,135.3 ,130
2017-07-27,136.5 ,150
2017-07-28,136.3 ,44250
2017-07-31,134.6 ,2130
2017-08-01,139.0 ,180
2017-08-02,138.0 ,260
2017-08-03,139.0 ,19550
2017-08-04,139.0 ,460
2017-08-07,136.0 ,38990
2017-08-08,135.0 ,990
2017-08-09,137.0 ,210
2017-08-10,131.0 ,31480
2017-08-11,132.5 ,51560
2017-08-14,138.5 ,1880
2017-08-15,140.5 ,1380
2017-08-16,139.0 ,2790
2017-08-17,138.0 ,22510
2017-08-18,136.5 ,14450
2017-08-21,140.0 ,10
2017-08-22,137.5 ,3400
2017-08-23,138.0 ,30
2017-08-24,133.5 ,1170
2017-08-25,137.0 ,130
2017-08-28,133.0 ,110
2017-08-29,138.0 ,260
2017-08-30,136.0 ,190
2017-08-31,137.0 ,1360
2017-09-01,135.0 ,1000
2017-09-04,135.0 ,20
2017-09-05,132.5 ,960
2017-09-06,130.0 ,1230
2017-09-07,130.0 ,290
2017-09-08,123.0 ,1630
2017-09-11,123.0 ,70
2017-09-12,120.0 ,5360
2017-09-13,125.0 ,4150
2017-09-14,128.5 ,4650
2017-09-15,130.5 ,150
2017-09-18,131.0 ,150
2017-09-19,126.5 ,11960
2017-09-20,128.5 ,35790
2017-09-21,126.0 ,380
2017-09-22,125.0 ,720
2017-09-25,126.0 ,1740
